,track_id,combo
20777,6Td37HXpeCVelczrLcg73L,folk singer-songwriter songwriter
20778,4i7mcbkECX4kqRvfjbBGQz,singer-songwriter songwriter
20779,42bbDWZ8WmXTH7PkYAlGLu,folk singer-songwriter songwriter
20780,54q7FLhWb9FEObFBziNRTq,singer-songwriter songwriter
20781,3pRaLNL3b8x5uBOcsgvdqM,singer-songwriter songwriter
20782,0l8p1TkaVgcwIUS0xwm6Y5,singer-songwriter songwriter
20783,0HLWvLKQWpFdPhgk6ym58n,singer-songwriter songwriter
20784,3198LMj0bpnXj8Mb1GLo3u,singer-songwriter songwriter
20785,7hR5toSPEgwFZ78jfHdANM,singer-songwriter songwriter
20786,09l5WCAnOB6puLBjglf8yf,singer-songwriter songwriter
20787,5RKfi7TDigyZwSdgU2tHH9,singer-songwriter songwriter
20788,4gs07VlJST4bdxGbBsXVue,singer-songwriter songwriter
20789,5W1UtLcQLQOFZDpDeNn8Gi,singer-songwriter songwriter
20790,3gdiyrJ3d1FGnYnCrVKwph,singer-songwriter songwriter
20791,42E2tXsKizkyh8cCUL19R5,singer-songwriter songwriter
20792,2kMrCPZ0o5gErBPLCRgoli,acoustic singer-songwriter songwriter
20793,1IbgYIuVwJsibCcT5GFYHy,singer-songwriter songwriter
20794,0qdQUeKVyevrbKhAo0ibxS,folk singer-songwriter songwriter
20795,476V2d6iA2tWXgQboKmTtA,british folk singer-songwriter songwriter
20796,3MthJpM1IEYp2ulZe00LvP,singer-songwriter songwriter
20797,5RgFlk1fcClZd0Y4SGYhqH,folk piano singer-songwriter songwriter
20798,2GpBrAoCwt48fxjgjlzMd4,country folk singer-songwriter songwriter
20799,0wf17wsLRwnnfh241GkeH5,acoustic singer-songwriter songwriter
20800,3322ArxAq7wCSZI4fF77Q0,acoustic singer-songwriter songwriter
20801,1ml3WGeluftee3DiSfyIGx,country folk singer-songwriter songwriter
20802,5IjTZ1g8KrIuV97N3OQZ0V,acoustic singer-songwriter songwriter
20803,1XjrpDJARnUJtL1wRUQMbI,country folk r-n-b singer-songwriter songwriter
20804,2N88n8i3WgXPzelcXpUhm1,country folk singer-songwriter songwriter
20805,73fRMyckZKtemX14eku8uu,j-pop jazz singer-songwriter songwriter turkish
20806,6qGIp3SdhIzW8A0MWeJEcW,singer-songwriter songwriter
20807,7rU6Iebxzlvqy5t857bKFq,j-idol j-pop singer-songwriter songwriter
20808,0dYNiMZm5bNu7ap0EQT2qD,singer-songwriter songwriter
20809,2QFyOnJfJ49OnNgMvKXvTM,singer-songwriter songwriter
20810,5fdhNvwWmlqnzICxp25b1G,singer-songwriter songwriter
20811,7A4FSWQfxmDY2nqLRk4g8f,singer-songwriter songwriter
20812,3ODxqsvcsdmG7ucehNSxn1,singer-songwriter songwriter
20813,2tsIWi4o3Nkbq4yF9OPNg9,singer-songwriter songwriter
20814,2rycaXOcr0v5CoJiEuPAFZ,singer-songwriter songwriter
20815,5Infc095QF0BDwCF9rMyxD,singer-songwriter songwriter
20816,1x0JkipO1X78OC1OOxpOoM,singer-songwriter songwriter
20817,16gW9O8A4rIMx5OOVlzsSn,singer-songwriter songwriter
20818,7r0YNXexEsShOd39hql2W9,singer-songwriter songwriter
20819,7p9dd71JR2ucoAuO1Sy0VZ,singer-songwriter songwriter
20820,2stkLJ0JNcXkIRDNF3ld6c,disney singer-songwriter songwriter
20821,2T3jgoAMbBXiMMD8pSc6QL,singer-songwriter songwriter
20822,6xfEKqN6bnqs6QfqQm8vXf,singer-songwriter songwriter
20823,0AdoWBdFJUL5ejRBGFAAwq,singer-songwriter songwriter
20824,2oqki4Oi98GZx9bFNaRdp7,singer-songwriter songwriter
20825,6UcfBPUiBB7ZeQQkwZ8OF5,singer-songwriter songwriter
20826,0tcDhdxX7DVeuqhHCJqWuR,singer-songwriter songwriter
20827,7uBxi4jHZqgWAjqLEl1KcF,singer-songwriter songwriter
20828,4hNjjRYpkftbChRMkRlDeg,singer-songwriter songwriter
20829,1sdz3nsrkX4Yo42KLPrmYV,singer-songwriter songwriter
20830,0gJBPDy458wPeWGHei3TvO,singer-songwriter songwriter
20831,7yzbimr8WVyAtBX3Eg6UL9,folk singer-songwriter songwriter
20832,21xzFXSL2XkZ2mIzDDAqTK,singer-songwriter songwriter
20833,1uviKYHZuM4uINK33F7sCt,singer-songwriter songwriter
20834,1I2zZtHCrBkoTgfwxnNKZ9,singer-songwriter songwriter
20835,5amAJIEdIVtWYEi4wGp7Fn,singer-songwriter songwriter
20836,5HWgP11CJLvBBQtMWkDdjd,singer-songwriter songwriter
20837,1b5qdsOkBg9R0S12ng3Ees,singer-songwriter songwriter
20838,7hOCTGGlJBfdenJDrjduht,singer-songwriter songwriter
20839,6vAcoAjqhoJQaMJJZfBxEc,jazz singer-songwriter songwriter
20840,1Ip5p31SowqjJLo2ss1afJ,singer-songwriter songwriter
20841,36lkJSDyMEZoWTqtRj8Q8q,folk singer-songwriter songwriter
20842,6w0hYR4t6m3AYgCDh29t9K,singer-songwriter songwriter swedish
20843,2vtwuaAGoDPlsLujnfTYEu,country folk singer-songwriter songwriter
20844,3ZiQhpxFm0a0enRUkeeTfl,singer-songwriter songwriter
20845,3jwcudvYIksoAjU0x6gagd,country folk singer-songwriter songwriter
20846,1eB8V2uiVe9GHLaEHmG4TY,singer-songwriter songwriter
20847,1V6nk2hpLtdemWy3HvTVpN,singer-songwriter songwriter
20848,3yz60wsJlg630mjAfU4qIv,alt-rock country folk singer-songwriter songwriter
20849,75iWsNyEgROEhzNnP6iU7s,singer-songwriter songwriter
20850,2RaEgEkEDjIRrkBcgcJiCg,blues folk singer-songwriter songwriter
20851,7rnDZfdq7rNyAWLCQ9vpLv,blues folk singer-songwriter songwriter
20852,11UF6aLWbnCaWM0V7CezX9,country folk r-n-b singer-songwriter songwriter
20853,46DBOCyDDj0FFnWniwwNVW,country folk singer-songwriter songwriter
20854,6CqIPNIgAYmbOyPgVKv0u3,country folk singer-songwriter songwriter
20855,5HYZ9a7ftaZDxqjzAyKZxP,singer-songwriter songwriter
20856,3ILmwMefYZoQh5Cf5jeuUQ,acoustic j-pop j-rock singer-songwriter songwriter
20857,4pqPoUxXjbk8iqL0vSaRg7,singer-songwriter songwriter
20858,12GcQC9YI2VWwPGxnmrSlJ,singer-songwriter songwriter
20859,0tgHIZlb1corln6Mbe7zFg,singer-songwriter songwriter
20860,4ywAuNo5FKUBLQ948tn4nf,singer-songwriter songwriter
20861,5uBxWyHmRbUCzJ87E34MP8,singer-songwriter songwriter
20862,2sY2djYywKHbvT44vI2D57,singer-songwriter songwriter
20863,0p5xEJ10MMJEGTuwJbngbn,singer-songwriter songwriter
20864,1ydKLmtx7LYnDe1udTu96w,singer-songwriter songwriter
20865,69zxopckIPTya73oBGdE2v,singer-songwriter songwriter
20866,73ZlmJxexVebFozgZhEhkd,singer-songwriter songwriter
20867,6Au7CCNN2wXgCNxdavgxDM,singer-songwriter songwriter
20868,2kMAKtrAu16HVWxBnOwuhd,singer-songwriter songwriter
20869,0L3oQdYUvVbsOOPJSkZ3C3,singer-songwriter songwriter
20870,3mmOZNLF9RwO85BD37j4A1,singer-songwriter songwriter
20871,5yyRH93h4Pm6tXXYTxt7ea,singer-songwriter songwriter
20872,7eDrdQ7PK9Xm1CZCKWsgmH,singer-songwriter songwriter
20873,3KDutI0zWNCsVDqxcymKNU,singer-songwriter songwriter
20874,18ywhG9EvuMMUIdUWxEqp7,british singer-songwriter songwriter
20875,2iHsdUnmKGIuc9oRE3DfgJ,singer-songwriter songwriter
20876,7D7CBnyCYkylr79Cp5TSlv,singer-songwriter songwriter
20877,0nHm0hPOwDYwwCbZUs0XKv,singer-songwriter songwriter
20878,3tspXbvwbQF4zRk6dD7pqq,singer-songwriter songwriter
20879,6tvlaXBPNl1bu7NZsbbn9R,singer-songwriter songwriter
20880,16HvU7Y8TNgVjzm987FIco,singer-songwriter songwriter
20881,7lpmIGFw7Kc9qIdq4cGs34,singer-songwriter songwriter
20882,4m20UzV2cmiPuOlRjvltuD,singer-songwriter songwriter
20883,41EwTNHRnFdK7XUI4qinEQ,singer-songwriter songwriter
20884,1chnlLONX1BubwxEnL0fln,singer-songwriter songwriter
20885,52VIdyKqp1pJRSyUQaxKUA,folk singer-songwriter songwriter
20886,666yeZ1GZ4tkVK2qhPSzCL,singer-songwriter songwriter swedish
20887,0yktt2FVBf1uPKzORvlXiv,singer-songwriter songwriter
20888,6S3JlDAGk3uu3NtZbPnuhS,blues country folk j-pop j-rock power-pop psych-rock singer-songwriter songwriter
20889,5I8uxn5rQ90r6ZiXzRx0l9,singer-songwriter songwriter
20890,0RcwRKBj3hgolikstM4j1H,singer-songwriter songwriter
20891,0IKFxQz9YhhnibrGnGSeUw,country folk singer-songwriter songwriter
20892,4OIRWMwEHR6oCU7g1QgK0n,blues disco r-n-b singer-songwriter songwriter
20893,08VZ3ycsCq1LfabZjdRLg4,folk singer-songwriter songwriter
20894,5tVA6TkbaAH9QMITTQRrNv,folk singer-songwriter songwriter
20895,68IHC5WBTUoJ80F1gDoinu,singer-songwriter songwriter
20896,7fZiHuZ3OapgnshQ7QtxWV,piano singer-songwriter songwriter
20897,2TIw5PyvZZ9N3EzDveEoTi,piano singer-songwriter songwriter
20898,752n4jKSMASefgd8MpEqq5,piano singer-songwriter songwriter
20899,1up0F8kK6mgObzqWi9Myom,alt-rock country folk singer-songwriter songwriter
20900,1HdCiNsQKptIsDHkKEoFHV,country folk singer-songwriter songwriter
20901,6PrnqAkxifshpNad1rFk5t,piano singer-songwriter songwriter
20902,2xZEp5wiB3fdZYGE9wCDOh,piano singer-songwriter songwriter
20903,3dAiWRwZXd8pEOhItkkZXb,blues country folk hard-rock singer-songwriter songwriter
20904,1iIk4Q10fffmVs3WPvDfxU,singer-songwriter songwriter swedish
20905,3WBJcwnBI1eocuhkwTz8dg,blues country folk singer-songwriter songwriter
20906,3L740L9Y186igjbzxz7Vfr,singer-songwriter songwriter
20907,3WIR67KyQUmujJ3g1px3Fz,singer-songwriter songwriter
20908,784GPgdhVSiPCOAFA1X3rr,singer-songwriter songwriter
20909,586yBRVKdA1vy3tes2wjmB,singer-songwriter songwriter
20910,59tolr22QPXGEfykN5Y3lD,singer-songwriter songwriter
20911,4Hhyu2arENKbxhDrEHa8jF,singer-songwriter songwriter
20912,7rgQx9d0qj0tgRGuhq4Fca,singer-songwriter songwriter
20913,4qs3VTYXin3xtLs8ydodQI,singer-songwriter songwriter
20914,52Mwe2iVyOtsGEmZNCh5jy,singer-songwriter songwriter
20915,7LYGpt7ckc34CFWcsxwnJl,singer-songwriter songwriter
20916,4kcnySwaXAKatz4c5U8MSI,singer-songwriter songwriter
20917,0CQqvd7bTiiRTDZzNmjifI,singer-songwriter songwriter
20918,2E0Lr1ecydv5MjTYYM0WhN,singer-songwriter songwriter
20919,2qI0dxrLFzm5oCgjiYc265,folk singer-songwriter songwriter
20920,7xyX8iuETDhbaKRWXRjUcB,singer-songwriter songwriter
20921,3gw2Mz111daFVWm7IF0Gb7,singer-songwriter songwriter
20922,7qGzgOQYxfLbQGqZTiVqTl,singer-songwriter songwriter swedish
20923,7cxEaBfTSWQNqYLLuJtsx7,singer-songwriter songwriter
20924,3ArvrXVP9QRUmKWRqzNYjO,singer-songwriter songwriter
20925,7IByJvSqRFltGyiiIiL4wn,singer-songwriter songwriter
20926,3D8dwH690MXQRhtIZTSS9c,country folk singer-songwriter songwriter
20927,3mtSPmyeEkkqvHdXj7W4qg,singer-songwriter songwriter
20928,0QHST6B9xjYappSPkG6M6V,singer-songwriter songwriter
20929,6oMZhY0f1ReI6AJDDYfuSb,folk singer-songwriter songwriter
20930,7AN15jOombgNojiAQ5IUG0,singer-songwriter songwriter
20931,4qyfir5Yr7nfo05g6cyFMT,british folk singer-songwriter songwriter
20932,6EIVLz5xM1xE29r0OmIkWt,singer-songwriter songwriter
20933,0W5JUrUOQmQbTmUOQwk7vx,singer-songwriter songwriter
20934,17M1JFSr2eEvo5dQnCIQim,country disco folk singer-songwriter songwriter
20935,7sbXOV5vynnaeB7KGy0kZ5,singer-songwriter songwriter
20936,77Y57qRJBvkGCUw9qs0qMg,singer-songwriter songwriter
20937,7zQs5RxMWQBVDTW9zl9CHu,singer-songwriter songwriter
20938,3AQozzNsKUnxw2GSn0IlRq,singer-songwriter songwriter
20939,5xo1Gj4WTssjQgQ0w03cf2,singer-songwriter songwriter
20940,3yrSvpt2l1xhsV9Em88Pul,folk singer-songwriter songwriter
20941,0F7yztNdCbVgf59S7TCx4u,singer-songwriter songwriter
20942,4e3QW45iOnnFUb8DjjXhE3,singer-songwriter songwriter
20943,0RT86wBrufYQZSdN852Wjn,folk singer-songwriter songwriter
20944,0YMJIeHuCkeZMMo7vaz8u6,singer-songwriter songwriter
20945,1op5LorZ180RXgHYr3S6PH,singer-songwriter songwriter
20946,6OnVnET6zmYJzsj18wuAaf,singer-songwriter songwriter
20947,5lklfOLrLueIi1xibiuRhQ,singer-songwriter songwriter
20948,0lWsB8RdihOrwXTNZ8shIe,blues country folk hard-rock singer-songwriter songwriter
20949,7C5GsD53vjiYZR7Om9WnK6,singer-songwriter songwriter
20950,3D7XEL8aWSlX7ShBiZSe25,singer-songwriter songwriter
20951,0i8hZtitr0g39rmvb24KJW,singer-songwriter songwriter
20952,31H6au3jhblhr6MMJiXnCq,disco folk r-n-b singer-songwriter songwriter
20953,3AhXZa8sUQht0UEdBJgpGc,country folk singer-songwriter songwriter
20954,2zHc7NcuFFuT6lobLAUzgp,piano singer-songwriter songwriter
20955,2LxGrlboLTVvmegFyRtdP5,j-pop jazz singer-songwriter songwriter turkish
20956,0LlTn7ZnC0Nu3lDY2cg8jL,singer-songwriter songwriter
20957,4fTn0u6zKUIjTCF0OoQ12R,singer-songwriter songwriter
20958,0wnZAXlg3CPUgAKFQblzff,singer-songwriter songwriter
20959,38Qvhp5yjj5uizSxVdcucY,folk singer-songwriter songwriter
20960,0msUPIvKP3q9itQBMT4mYd,singer-songwriter songwriter
20961,0wPLLfMuqG8aH8xCVAe4I9,singer-songwriter songwriter
20962,20QQAlDR9kFy2F8spu4Ns8,singer-songwriter songwriter
20963,45dGKmN6jw7PgK6Dw2rEp2,singer-songwriter songwriter
20964,3Cg9Ds1CWQUGuQoQ9QvjDl,singer-songwriter songwriter
20965,1kcYfi1mkfhnJYntYSi9gb,folk singer-songwriter songwriter
20966,367ziQUc9DfcL0HU6M3YQU,singer-songwriter songwriter
20967,0tnMpHtgVUrSfMOrtIhhmy,folk singer-songwriter songwriter
20968,5wvmIBkBcqg1y5kniumrQk,folk singer-songwriter songwriter
20969,3dvkpe9FEekxxgaQtxOHQI,singer-songwriter songwriter
20970,6CRMSbYypKAf9XubEsmvkN,singer-songwriter songwriter
20971,7Kohy4v3KLWfUXlv9N3feB,singer-songwriter songwriter
20972,3p8Kv8GcO4obTLPmsS459h,singer-songwriter songwriter
20973,2septrlQ7pS72np0xVPeHD,singer-songwriter songwriter
20974,25VBJM8MADuhjaHRnqFrvV,folk singer-songwriter songwriter
20975,0PSIQAJChlJApVwEAkzkvv,singer-songwriter songwriter
20976,3PzsbWSQdLCKDLxn7YZfkM,singer-songwriter songwriter
20977,3eNSC9m8CukWPWdef8znPg,singer-songwriter songwriter
20978,0wcEUeOslMI8dPB7QjUMiW,singer-songwriter songwriter
20979,7jIKj2JIrRNMOoCTfQRs3v,singer-songwriter songwriter
20980,6ZV6lI92ypdfjeGgDQc5Mm,singer-songwriter songwriter
20981,6yaskcE6j8qsypsSxMSaeL,singer-songwriter songwriter
20982,5GHY1DFWKz3Prg2V0Iodqo,singer-songwriter songwriter
20983,0HO0vfo0CKu3WeCfLZA5iM,singer-songwriter songwriter
20984,7DbiRO14pfO3Lu5RQdDhGV,singer-songwriter songwriter
20985,4C4Pduzp8LfAtQXHAGQWM5,singer-songwriter songwriter
20986,7keXdrB4mz57u4b8YkCwag,singer-songwriter songwriter
20987,30SxaBvjxjuIzl6nnDJObx,singer-songwriter songwriter
20988,1Dvcr61hD39MAMrN65eDMe,singer-songwriter songwriter
20989,0dOg1ySSI7NkpAe89Zo0b9,singer-songwriter songwriter
20990,2Obwg8XE4sWXLpJSDlxn1r,singer-songwriter songwriter
20991,4XnpqBC08oAeRor8r7hfWK,singer-songwriter songwriter
20992,4f0xBbWvKWmuB17yebh24a,singer-songwriter songwriter
20993,0QhzV0wGDhWvBfvTpvVL5m,singer-songwriter songwriter swedish
20994,5X4tAxxNC5XaSgcIW3xhj7,singer-songwriter songwriter
20995,11D34qsYDowIcDVzJaHz1X,singer-songwriter songwriter
20996,2q2cdTPrbgWSxLFFXjjaoO,folk singer-songwriter songwriter
20997,7nzeIh8kUdieUBLPXch9wi,folk singer-songwriter songwriter
20998,1ZzSy8HeLFZAeuQi577bhB,folk singer-songwriter songwriter
20999,6ZYjDDBVdGpPCODBW1LK8b,singer-songwriter songwriter
21000,6bWp6koT8nuANBLyyh20gB,singer-songwriter songwriter
21001,11X4Gw3T4hoktVruLgTnm1,folk goth singer-songwriter songwriter swedish
21002,2lgyZWQSJWmswrLJyM27kB,singer-songwriter songwriter
21003,6ydqEdlzueCGmQE2oosecr,folk jazz singer-songwriter songwriter
21004,47MtUiBYZmxs9bdqN62KuQ,singer-songwriter songwriter swedish
21005,2oPv5XfZvGsPD8m7oBl5aJ,blues folk hard-rock psych-rock singer-songwriter songwriter
21006,4kfjA6WfgKBt7I7YKuDCkU,singer-songwriter songwriter
21007,2Bu8OV53cpcpVRgx1JRYte,singer-songwriter songwriter
21008,6xEjSe0vNCKMtIs5pbVSjW,singer-songwriter songwriter
21009,7xLfz26gfcOPIe93h6Lxa6,singer-songwriter songwriter
21010,4LK7Zr5pHt6vGr54Ut38su,folk singer-songwriter songwriter
21011,2jlPMNMojBNtGZTnSuXItA,folk singer-songwriter songwriter
21012,6wZI4mdT8JwXgkGURnBQiq,singer-songwriter songwriter
21013,2AEjVbLUDn3knYqIyxbsjI,singer-songwriter songwriter
21014,1B4KDy5VAXxR8FayLvWlJu,singer-songwriter songwriter
21015,1mEDRi6QFAASefQpHUxajr,singer-songwriter songwriter
21016,63nlJMaoiGYK6jnPzBr7UV,singer-songwriter songwriter
21017,6cQ8IRL1UQR11v4wD4wjo8,singer-songwriter songwriter
21018,7stZJTWRT1NBF2PbPM1gag,singer-songwriter songwriter
21019,3iewNLhxQyJXdYVYFKj86Y,folk singer-songwriter songwriter
21020,43qaPyDc2LJFpS334U4B5M,singer-songwriter songwriter
21021,4GbwoZj04YWasx5DuEyHEI,singer-songwriter songwriter
21022,1PSApwa7RAChj2fX2FJrYy,singer-songwriter songwriter
21023,0t9OqmA9tMhVuwIMyjvsN6,singer-songwriter songwriter
21024,1BXMNiVBXno1YbtQzeVMxG,german singer-songwriter songwriter
21025,7ymdNx2cNrYVcue5vDvXmF,singer-songwriter songwriter
21026,7iKkBgyipYWWQuemhe8Fr6,singer-songwriter songwriter
21027,2eVDxPgGKdLf3qSIvhCmJB,singer-songwriter songwriter
21028,3hwjxbqGvTRUPi38fLgeM7,singer-songwriter songwriter
21029,42ZSEXG0TtHAHbWOho7GDS,singer-songwriter songwriter
21030,1c7UYTut2SBOPq64o2t0uN,singer-songwriter songwriter
21031,4aYMKMpoKrFBgo3TTIYT2Z,folk singer-songwriter songwriter
21032,0nWhWuaLLCcJS0D19np9Cb,singer-songwriter songwriter
21033,3RkQ3UwOyPqpIiIvGVewuU,country folk singer-songwriter songwriter
21034,38zwkK6TtTjIW9tpYBfZ3D,folk singer-songwriter songwriter
21035,0bgP0aKOxvdFxB2EfDrulY,singer-songwriter songwriter
21036,1Auq9Y77qiEMohVa8mVBAm,singer-songwriter songwriter
21037,1LWueNjZGJrO3BFgcPZEqU,singer-songwriter songwriter
21038,1E5Zumas0loctbiUN2whpi,singer-songwriter songwriter turkish
21039,7boKWlaNVmrhJdX8IbzUdD,folk singer-songwriter songwriter
21040,2kkvB3RNRzwjFdGhaUA0tz,blues british country folk hard-rock psych-rock singer-songwriter songwriter
21041,4YGhDHkR1cJAfpjLHK7uz4,british singer-songwriter songwriter
21042,379HUTMiphNA5RO5VVjEV4,singer-songwriter songwriter
21043,51J0zLsmKb265vmylOJGMr,folk singer-songwriter songwriter
21044,3xH1MeYpJWj2vQqafgbMrc,british singer-songwriter songwriter
21045,0drELAs03gcKSI0V3TKKlw,singer-songwriter songwriter
21046,6Ij4PNz5azZPUB1JXERfqq,singer-songwriter songwriter
21047,6j687kbcAKfXiF5ebaFpeg,singer-songwriter songwriter
21048,5TBNZCGMR1NJtJrrg606m0,folk singer-songwriter songwriter
21049,3LP5YM7IMwmffWXPE1VBf1,folk singer-songwriter songwriter
21050,3Jslv9Zm593bZHzoYYOzCP,british singer-songwriter songwriter
21051,5iThumrwP9a0zMWB1ZDRF5,british singer-songwriter songwriter
21052,4jjUMXhlTpjs3quiga1Vc5,singer-songwriter songwriter
21053,2Ey6v4Sekh3Z0RUSISRosD,blues british country folk hard-rock psych-rock singer-songwriter songwriter
21054,7ogigweSsNAvKdzxIhahoE,british singer-songwriter songwriter
21055,1sgn8wmK2kuJrF9ppsnH2F,folk singer-songwriter songwriter
21056,2Xb6wJYGi0QXwURw5WWvI5,country singer-songwriter songwriter
21057,0U32q8CZRRo7xCzyiaZw5f,acoustic j-pop j-rock singer-songwriter songwriter
21058,6cx5CvFhqN19efStehJqoW,singer-songwriter songwriter
21059,4hv9mEWi4911k1uhU4fPEH,singer-songwriter songwriter turkish
21060,4IX0NlPL5ydiD1jcuT9A3N,singer-songwriter songwriter
21061,5RjOdVrGkXEo1hEaAlHgq4,singer-songwriter songwriter
21062,73VaI8jZxHiqlR1yq899qe,singer-songwriter songwriter
21063,4w18QmkrEx6IWAawhyqNBO,singer-songwriter songwriter
21064,4IJ0HqH6A4LpY5WRsijCHe,singer-songwriter songwriter
21065,0qfLPsET328ykxctRCU5JB,folk singer-songwriter songwriter
21066,5eBZPQjBjCRXKsu9DnfS21,chill singer-songwriter songwriter
21067,41SIHXoItJqYfl8B8klTrb,singer-songwriter songwriter
21068,0uqFo6F9DppKZtwm3zhG3s,singer-songwriter songwriter
21069,2RFt6ZWQbr9mPhsft9u9eX,acoustic singer-songwriter songwriter
21070,3tCexBo7fH5BspYwQ0mr1g,singer-songwriter songwriter
21071,28Obqqr7EtnSNul1TJiQcX,singer-songwriter songwriter
21072,6MY1xABxoZATrEr4FeUhEM,singer-songwriter songwriter
21073,2Gd7x92yhLBkK29XenAjjX,singer-songwriter songwriter
21074,1Wvph9sXg6DRI0sVj0xsoy,singer-songwriter songwriter
21075,4YWeZa7AfJArkijVVq8ayc,singer-songwriter songwriter
21076,6r9Ice11we6LCIRKtq9SWc,singer-songwriter songwriter
21077,3ieLey98V9mIIh3W9gBlPF,folk singer-songwriter songwriter
21078,3h8k8SEZeQX5nVbn94pevh,singer-songwriter songwriter
21079,2DSKwJ3F6t6ekpooGQN7Vg,singer-songwriter songwriter
21080,6M002ndc2zIK6s6imEd2QM,singer-songwriter songwriter
21081,2LhaQUFez282XCuTDSTDcV,singer-songwriter songwriter
21082,12homE4JpBey5cckgoepR7,singer-songwriter songwriter
21083,5EKZ2wb7RIk5Q8X1ZegaQX,mandopop singer-songwriter songwriter
21084,5zb7npjQqoJ7Kcpq4yD9qn,singer-songwriter songwriter
21085,0ZNYGrmcehorhh9JOeg5Iv,folk goth singer-songwriter songwriter swedish
21086,49MHCPzvMLXhRjDantBMVH,piano singer-songwriter songwriter
21087,5jo7iW8CAGWWTrImvn8Ynh,mandopop singer-songwriter songwriter
21088,6Zyz8lsnMFpIrCTuvGurCB,country singer-songwriter songwriter
21089,4xEaMLHW5nX3IeMBKZsUqA,british singer-songwriter songwriter
21090,36hTKOgo5Ra03y0GlpJPd3,singer-songwriter songwriter turkish
21091,3tstzyYuJkzEta9X7vgXXp,singer-songwriter songwriter
21092,0Ocfpe2DnofuAd0nh80xwj,singer-songwriter songwriter
21093,5p9XWUdvbUzmPCukOmwoU3,acoustic singer-songwriter songwriter
21094,5djhdzQMGAOIoIIpvZYpkT,singer-songwriter songwriter
21095,2TjnCxxQRYn56Ye8gkUKiW,country singer-songwriter songwriter
21096,5EOoMWIB9iK4ZpcSex9Ec7,country hard-rock singer-songwriter songwriter
21097,6xsUlQIjfduRdQt88yekZ5,folk singer-songwriter songwriter
21098,4L2YTRue209DULWTvKZtRh,british singer-songwriter songwriter
21099,6B53kQ2sKg3D2b0IPIoNbN,singer-songwriter songwriter swedish
21100,2nekCvC9XRXQckWNnkIp2l,singer-songwriter songwriter
21101,5AbfOKYiI5nuuUsyVeTQs9,singer-songwriter songwriter
21102,2yNGARwYc253fKGIy0CoyO,bluegrass singer-songwriter songwriter
21103,5BI1XqMJK91dsEq0Bfe0Ov,blues british country folk hard-rock singer-songwriter songwriter
21104,3njFQqu9rj8B06TSCDAahy,folk singer-songwriter songwriter
21105,0wEo4mwfs6tXYgCem9m9wP,british folk singer-songwriter songwriter
21106,1y70WO9Cg5Hys3tj9ehvls,singer-songwriter songwriter
21107,0KpiiWS4yj7V4xkVDfYU7o,singer-songwriter songwriter
21108,3xhvRrV8fhYDi2LCD0Xice,singer-songwriter songwriter
21109,4B9LVU9KVJ0QZfOrBxGAHU,singer-songwriter songwriter
21110,5QQDz4QWjzRUPqal4qLKol,singer-songwriter songwriter
21111,55XRXhQeU25IwqVpjQqxkz,singer-songwriter songwriter
21112,1Qdw8KCUZzWA1dmVznO3GQ,singer-songwriter songwriter
21113,12n9WBfLII5EdQFzQiQFqv,singer-songwriter songwriter
21114,1leddRslEbv86BJKHd7BOb,singer-songwriter songwriter
21115,2FpzO4dqbCUPtZUQDjcLL3,singer-songwriter songwriter
21116,6hkLuLZ3x5hb5Vr3mbScZF,singer-songwriter songwriter
21117,13u4qQ9xi2DFUUZY5yRVkN,singer-songwriter songwriter
21118,6HoxQTzbgOilzBMZEYqGw4,singer-songwriter songwriter
21119,0j2WBxWZnWti5TpSxjJvPb,singer-songwriter songwriter
21120,2hl92ACiOqUBNdnEZzO0NE,singer-songwriter songwriter
21121,2VklnFamAoZ1b9a5Ljn6Br,singer-songwriter songwriter
21122,2QCwowUTpIgznUBCKW1CT6,singer-songwriter songwriter
21123,78vv48Ic6syaE6kWqDGY47,singer-songwriter songwriter
21124,3wgNhWuV5gkcEkTgMBNcoA,singer-songwriter songwriter
21125,7aPTbv8pvxyqSK2LSHPy7y,singer-songwriter songwriter
21126,29bXfCo3mQVzohwPJXohaU,singer-songwriter songwriter
21127,5ChTVNcSgb3sC6qCuhDE0M,singer-songwriter songwriter
21128,5Bti0azlFhMattVY76qFr9,singer-songwriter songwriter
21129,1FzXRK8g8TxVdL8UjSWaRC,singer-songwriter songwriter
21130,2q3LzfknBzye3xXjgiJBjS,singer-songwriter songwriter
21131,0KMGxYKeUzK9wc5DZCt3HT,singer-songwriter songwriter
21132,5b6enCVP67LsqqrfTs6rxr,singer-songwriter songwriter
21133,5KsLlcmWDoHUoJFzRw14wD,singer-songwriter songwriter
